latitude,count
55.90778,3
51.26667,3
20.666927,3
34.579464,3
34.260944,3
49.75182,3
27.186495,3
50.04829,3
50.870613,3
12.86667,3
52.546646,3
46.527199,3
49.272507,3
52.406559,3
51.872501,3
51.828899,3
14.583138,3
38.099998,3
36.144741,3
42.5583,3
19.066669,3
47.403938,3
38.978554,3
51.896358,3
23.889999,3
43.373386,3
56.04673,3
29.295074,3
49.975239,3
25.93549,3
13.73147,3
52.210579,3
47.614571,3
44.81694,3
-6.32639,3
58.637589,3
38.547131,3
43.273888,3
69.968872,3
41.372219,3
48.33382,3
38.833916,3
31.898123,3
54.066669,3
55.86861,3
-8.58333,3
56.566669,3
48.799999,3
52.585468,3
28.244184,3
35.222,3
53.599861,3
30.311886,3
41.549953,3
36.202576,3
54.90926,3
46.21125,3
40.742695,3
50.083328,3
49.1675,3
43.039299,3
34.426392,3
37.436935,3
37.999523,3
41.63607,3
42.391968,3
40.739441,3
45.56995,3
42.987453,3
29.503536,3
24.533333,3
43.16333,3
35.208889,3
43.416672,3
59.218418,3
53.051205,3
48.840885,3
51.757694,3
44.850273,3
40.405281,3
45.450001,3
25.799999,3
39.71368,3
44.564571,3
36.509998,3
42.907501,3
41.1078,3
29.129457,3
46.752781,3
-33.039379,3
45.673679,3
44.171108,3
31.631477,3
34.866669,3
44.583836,3
40.053238,3
42.480591,3
47.568481,3
38.992081,3
25.281914,3
33.87722,3
43.081619,3
41.288609,3
41.733334,3
22.366667,3
43.403858,3
49.802776,3
45.36861,3
34.007229,3
47.237698,3
44.519272,3
37.084232,3
39.538601,3
32.79126,3
36.511253,3
40.603802,3
47.318138,3
34.225723,3
49.049057,3
38.084831,3
-19.920706,3
50.46048,3
42.260742,3
37.679501,3
24.416241,3
45.531212,3
29.65,3
35.96064,3
41.147068,3
47.82093,3
38.762791,3
30.145679,3
33.722027,3
50.583328,3
43.719452,3
47.03788,3
46.350182,3
41.081394,3
37.413673,3
45.03619,3
53.435722,3
47.816845,3
35.780628,3
43.96682,3
45.269718,3
-29.68417,3
45.365162,3
40.512997,3
39.729496,3
-23.960861,3
-21.305038,3
-15.59611,3
48.714294,3
47.554371,3
48.25,3
32.333603,3
34.350044,3
45.592781,3
30.364016,3
35.506721,3
26.621704,3
33.883991,3
34.852741,3
36.062603,3
40.654678,3
33.960949,3
37.271534,3
40.508762,3
47.65966,3
40.334679,3
48.75,3
53.075161,3
45.300171,3
44.164463,3
42.380951,3
37.005779,3
29.187166,3
33.660381,3
50.610691,3
26.661518,3
40.289043,3
49.133324,3
49.226372,3
34.108696,3
39.949184,3
35.823521,3
49.316463,3
35.572998,3
45.488609,3
50.88308,3
34.46109,3
45.44207,3
45.161869,3
49.219536,3
42.300289,3
-29.16785,3
-1.455842,3
39.779423,3
-34.083332,3
45.82893,3
49.23848,3
51.198071,3
38.965889,3
39.888531,3
-22.017473,3
51.316879,3
63.82843,3
-20.138819,3
38.800331,3
44.05817,3
43.871109,3
17.966799,3
28.61821,3
13.75,3
52.481731,3
34.640244,3
42.515911,3
59.361233,3
43.598499,3
47.8601,3
52.227901,3
32.298759,3
35.953999,3
53.200623,3
59.783878,3
42.816776,3
44.797268,3
-26.05447,3
-37.783329,3
40.820751,3
26.237883,3
47.175362,3
37.883331,3
44.855721,3
45.666672,3
46.849861,3
49.424438,3
54.784344,3
49.887642,3
38.690102,3
45.698891,3
43.422779,3
69.145271,3
-34.423973,3
39.083672,3
32.428879,3
-36.69595,3
31.89127,3
42.466686,3
40.460941,3
44.805092,3
52.077499,3
33.706589,3
56.625069,3
43.262886,3
40.966671,3
30.65778,3
50.727322,3
44.233967,3
40.111023,3
44.261875,3
52.477741,3
48.47089,3
24.073435,3
60.597698,3
42.960281,3
47.259731,3
47.874741,3
35.33868,3
45.166763,3
47.82682,3
47.185677,3
14.586731,3
40.433571,3
28.39076,3
32.881081,3
57.492592,3
55.619701,3
40.76413,3
40.800381,3
53.400002,3
15.56667,3
-37.91806,3
-22.18556,3
26.67153,3
28.060459,3
50.01667,3
50.206791,3
51.906288,3
51.99482,3
46.56255,3
36.816666,3
48.651279,3
33.57164,3
48.01667,3
47.050503,3
51.870785,3
49.262711,3
50.735668,3
49.699993,3
38.665424,3
40.887573,3
34.062511,3
51.350201,3
55.716671,3
46.774132,3
42.940884,3
38.933239,3
55.75222,3
32.786339,3
51.010578,3
51.97995,3
50.226608,3
14.88181,3
42.600235,3
43.57877,3
42.717953,3
-42.881641,3
36.543758,3
42.97327,3
42.728481,3
42.874229,3
37.779816,3
51.204868,3
43.233231,3
55.700359,3
50.349998,3
47.51799,3
43.757881,3
34.209999,3
30.00819,3
44.026669,3
51.878189,3
52.138329,3
62.472252,3
16.758471,3
31.955219,3
14.087785,3
51.067131,3
31.416058,3
50.028141,3
47.790501,3
49.670509,2
51.716667,2
34.05286,2
10.45,2
32.666672,2
28.8438,2
53.054195,2
50.041264,2
46.655811,2
46.991791,2
55.096809,2
2.442676,2
33.893543,2
40.872501,2
53.710281,2
36.032391,2
49.951408,2
43.011604,2
58.594208,2
45.800297,2
63.76532,2
51.1689,2
52.504997,2
56.11095,2
45.326317,2
47.166672,2
43.694691,2
44.801182,2
45.807968,2
37.352818,2
48.950169,2
54.808781,2
50.660675,2
47.125481,2
52.10751,2
51.500938,2
35.9132,2
41.593369,2
54.533329,2
41.928104,2
35.927612,2
52.611309,2
50.821899,2
43.441269,2
-33.774181,2
63.102989,2
24.79944,2
-9.665864,2
39.962124,2
49.608028,2
23.058929,2
34.499237,2
43.03867,2
55.318722,2
44.815979,2
35.028324,2
49.979969,2
47.302502,2
34.091103,2
61.049999,2
43.670971,2
46.164349,2
42.5546,2
49.883759,2
43.312832,2
18.58333,2
48.814709,2
34.197674,2
47.626209,2
27.818754,2
38.662491,2
39.756119,2
50.73333,2
51.309212,2
49.866421,2
45.079224,2
42.189785,2
34.161583,2
42.527771,2
54.521431,2
48.216671,2
51.735439,2
53.550453,2
50.201641,2
48.107719,2
35.9557,2
44.795151,2
-34.894444,2
45.669292,2
40.157848,2
37.508888,2
25.600037,2
51.038589,2
51.250488,2
44.633389,2
39.337318,2
50.3592,2
54.25,2
47.949009,2
43.662117,2
47.854118,2
49.05801,2
43.014252,2
39.218391,2
17.420704,2
60.6987,2
47.386002,2
45.117764,2
38.603519,2
38.491669,2
39.355499,2
51.05719,2
48.084339,2
51.758072,2
42.794521,2
18.377729,2
47.364929,2
17.51667,2
51.897945,2
49.185848,2
46.04179,2
23.961912,2
51.519081,2
-19.860279,2
43.183331,2
35.87603,2
27.466089,2
10.51667,2
-27.069349,2
5.87133,2
-34.7719,2
19.71278,2
45.1506,2
54.309109,2
40.618858,2
48.28038,2
51.49622,2
49.15538,2
48.080063,2
49.755749,2
53.361477,2
50.739079,2
56.136703,2
48.933331,2
52.989151,2
39.11422,2
48.94688,2
-1.31667,2
33.005634,2
49.718441,2
51.282589,2
37.086895,2
40.425861,2
34.2551,2
42.507397,2
44.183029,2
-2.8833,2
47.816669,2
38.683159,2
41.139744,2
41.063198,2
2.205733,2
42.299999,2
49.418034,2
52.285091,2
51.719055,2
47.737881,2
48.063789,2
52.079296,2
49.80077,2
52.048321,2
43.100739,2
32.277878,2
21.066669,2
45.648609,2
42.56604,2
50.997688,2
23.977709,2
42.333328,2
30.415199,2
-38.216671,2
51.862961,2
52.680016,2
51.548889,2
55.705902,2
60.485802,2
38.193272,2
58.416588,2
-33.916416,2
39.107849,2
29.48801,2
41.807205,2
42.466648,2
45.336361,2
16.805397,2
37.605122,2
47.521702,2
23.479225,2
23.30694,2
35.733383,2
39.730984,2
19.700682,2
50.322769,2
8.483659,2
28.233334,2
49.398411,2
50.259258,2
42.825142,2
41.758438,2
43.11211,2
60.399719,2
40.633381,2
-25.49489,2
28.433332,2
10.383636,2
-38.066669,2
53.23333,2
57.785961,2
47.20842,2
51.654678,2
48.631432,2
45.650002,2
34.493889,2
52.179417,2
5.5577,2
28.593399,2
38.966736,2
50.775478,2
49.981979,2
53.809078,2
50.366669,2
45.07246,2
36.766998,2
-7.88806,2
-28.466669,2
-24.955429,2
-11.13556,2
40.728237,2
38.877892,2
39.569481,2
32.9496,2
38.79995,2
47.955448,2
43.333328,2
-33.916672,2
21.150038,2
-33.757599,2
45.31678,2
-38.147141,2
34.021164,2
38.720951,2
37.350212,2
13.58333,2
55.669121,2
51.279041,2
48.178261,2
5.8402,2
10.25,2
43.568668,2
48.137119,2
53.08157,2
51.505829,2
55.894699,2
58.699791,2
39.963482,2
45.00679,2
51.735748,2
55.76667,2
52.299999,2
36.44083,2
50.103699,2
54.657452,2
51.162998,2
45.74752,2
50.233002,2
63.095882,2
41.466106,2
38.980679,2
-28.48333,2
48.109489,2
47.69355,2
43.785412,2
43.645664,2
-17.58333,2
-19.468153,2
39.628391,2
27.876551,2
41.060219,2
34.15554,2
40.139561,2
36.343021,2
-20.329708,2
46.350323,2
45.557156,2
-35.01667,2
37.326839,2
38.207432,2
31.12406,2
61.190395,2
44.599998,2
-32.92701,2
51.557755,2
52.610989,2
60.400002,2
45.80323,2
68.354393,2
59.434029,2
45.098061,2
-6.9713,2
22.890846,2
53.871761,2
40.116306,2
37.77993,2
38.73465,2
42.033447,2
45.5229,2
35.755116,2
40.663937,2
31.549431,2
35.410805,2
41.180943,2
53.49691,2
47.564941,2
48.966709,2
-23.663918,2
-10.212802,2
39.755539,2
-17.218611,2
47.444572,2
52.266827,2
49.266335,2
36.114979,2
49.60854,2
49.615589,2
46.66827,2
49.428539,2
48.76667,2
3.013086,2
59.746311,2
44.611469,2
32.657219,2
49.597012,2
39.006275,2
41.845589,2
43.884411,2
30.799959,2
34.18536,2
29.99835,2
35.651272,2
30.85824,2
43.661469,2
42.433632,2
38.73283,2
-7.47889,2
43.970474,2
45.471119,2
-6.31056,2
43.331169,2
49.166332,2
28.083649,2
27.970831,2
47.520718,2
-32.393871,2
51.049526,2
50.853859,2
-37.566212,2
37.871349,2
34.882999,2
38.54493,2
47.792801,2
36.010361,2
41.878201,2
38.64119,2
42.075611,2
49.049671,2
36.532887,2
41.661129,2
46.833328,2
33.996487,2
43.704552,2
-8.00889,2
42.027519,2
39.644001,2
40.980499,2
40.708134,2
34.683868,2
33.405373,2
43.826435,2
-22.527088,2
33.916702,2
33.937267,2
49.31366,2
55.441299,2
47.59211,2
35.732632,2
21.447618,2
63.566994,2
48.819874,2
42.964001,2
40.22052,2
35.851257,2
46.666672,2
53.715755,2
39.063869,2
32.92651,2
39.884232,2
37.416859,2
37.3699,2
35.771969,2
37.710678,2
40.661598,2
46.4953,2
43.111942,2
54.692181,2
47.35635,2
-43.583328,2
-20.39484,2
38.674278,2
50.389214,2
39.704441,2
60.716671,2
51.683331,2
50.369061,2
50.239655,2
61.388889,2
41.681915,2
28.03446,2
42.8675,2
47.207912,2
35.14006,2
30.047554,2
53.399719,2
53.910702,2
39.599998,2
33.138451,2
42.979584,2
33.006618,2
31.116995,2
48.763359,2
35.971519,2
47.416939,2
50.916672,2
29.31506,2
33.888939,2
1.213564,2
56.132221,2
47.505611,2
41.0,2
-9.752627,2
-1.45071,2
-25.516567,2
56.177589,2
37.764439,2
-2.16627,2
55.533329,2
32.776485,2
45.679653,2
56.861286,2
64.5401,2
46.907417,2
49.466702,2
50.534206,2
50.330341,2
34.449848,2
39.23333,2
24.354839,2
40.296883,2
30.592588,2
21.397221,2
43.612827,2
39.574871,2
42.015911,2
29.71139,2
33.939941,2
32.928539,2
40.685989,2
49.174438,2
35.333328,2
-30.74485,2
35.364719,2
43.76083,2
44.994671,2
54.48333,2
49.597805,2
56.11586,2
55.982265,2
38.249916,2
26.594444,2
39.24173,2
33.580215,2
44.021629,2
50.116291,2
51.81382,2
-30.598379,2
-22.42556,2
43.653549,2
49.281139,2
19.016497,2
55.079391,2
33.890701,2
-37.349998,2
37.77821,2
22.633204,2
41.88026,2
51.665081,2
53.07296,2
53.865479,2
53.366669,2
47.840851,2
40.03788,2
37.428299,2
21.314171,2
46.783669,2
41.40913,2
34.015831,2
42.129219,2
35.721325,2
58.81472,2
33.577812,2
43.899754,2
35.816666,2
51.235359,2
43.360291,2
47.470379,2
51.943489,2
51.47221,2
50.849861,2
51.788509,2
50.179871,2
50.974449,2
37.494877,2
40.388786,2
43.445541,2
51.155182,2
37.302147,2
39.994511,2
38.277348,2
42.08358,2
40.585266,2
41.524975,2
59.360306,2
66.077133,2
60.795757,2
27.5,2
38.065559,2
-45.86673,2
55.897041,2
53.683331,2
52.136669,2
52.415482,2
52.272903,2
40.745258,2
39.987232,2
44.9809,2
38.440346,2
28.039665,2
56.877625,2
42.439014,2
51.566708,2
31.25181,2
29.565229,2
43.060883,2
36.011501,2
35.373291,2
38.996113,2
38.811497,2
50.100681,2
49.518608,2
47.533329,2
39.5891,2
-8.649893,2
45.959999,2
-33.07988,2
4.142,2
44.316811,2
57.383331,2
42.976658,2
56.457321,2
57.50584,2
50.375881,2
28.67,2
57.433578,2
-23.17944,2
43.991959,2
37.977982,2
38.000072,2
28.549574,2
23.92083,2
58.436298,2
-22.725281,2
40.112537,2
50.083092,2
34.694092,2
38.82,2
57.766472,2
62.89278,2
44.816669,2
-5.139977,2
12.97122,2
42.732941,2
32.72541,2
58.3405,2
43.190895,2
43.177528,2
36.132866,2
51.37027,2
14.02114,2
23.299999,2
52.01667,2
50.279671,2
36.567066,2
51.29678,2
42.293739,2
53.360561,2
41.954189,2
48.35199,2
40.858536,2
5.30934,2
20.383503,2
40.058247,2
56.338711,2
-33.953602,2
50.863991,2
14.97066,2
56.333508,2
47.182129,2
37.85907,2
34.69014,2
42.097,2
29.613291,2
34.786549,2
25.79652,2
44.817623,2
51.710381,2
68.936287,2
43.48333,2
49.809963,2
3.16667,2
46.903469,2
55.59911,2
37.410084,2
47.397182,2
38.096062,2
35.149693,2
33.831577,2
38.410679,2
45.274891,2
37.231182,2
-33.636379,2
43.718231,2
17.983721,2
53.709438,2
35.134983,2
33.507408,2
42.55962,2
41.03339,2
37.974854,2
41.575871,2
39.077377,2
37.973717,2
33.103088,2
29.507397,2
32.011391,2
41.222797,2
39.333118,2
48.575279,2
37.12994,2
45.042801,2
50.41317,2
52.084999,2
39.820301,2
49.953201,2
-27.51228,2
49.297852,2
34.981972,2
-27.58947,2
-16.326622,2
52.273167,2
52.10461,2
43.543156,2
34.816425,2
-19.985559,2
47.596569,2
38.56868,2
52.00993,2
29.58354,2
34.543892,2
30.05127,2
60.219501,2
59.553539,2
34.710796,2
33.266998,2
26.212088,2
26.39904,2
8.16667,2
41.931591,2
52.638599,2
59.34,2
54.715801,2
51.384941,2
61.688568,2
57.813644,2
52.98333,2
46.1651,2
47.171761,2
42.296646,2
-21.283091,2
38.300331,2
41.607601,2
47.50024,2
45.353828,2
39.103828,2
46.958118,2
39.800671,2
44.25528,2
38.78352,2
22.3384,2
16.466669,2
19.200001,2
27.183115,2
54.529301,2
9.97985,2
34.083237,2
37.957645,2
37.05986,2
47.172523,2
53.41861,2
4.584103,2
37.97094,2
-7.2459,2
47.665459,2
35.788723,2
50.883884,2
-33.833328,2
52.1325,2
51.509491,2
61.30373,2
41.788399,2
42.042778,2
40.819141,2
44.773289,2
28.06953,2
51.761089,2
55.011002,2
53.900055,2
47.950001,2
59.650002,2
51.46431,2
51.294998,2
51.43158,2
53.430119,2
39.406189,2
-3.3,2
44.50013,2
49.048939,2
10.964073,2
51.763378,2
51.772705,2
50.371529,2
46.521389,2
10.033399,2
30.377565,2
40.693733,2
-41.438385,2
54.779209,2
49.141869,2
56.883331,2
5.76667,2
41.6684,2
46.11594,2
50.879829,2
35.711262,2
33.641102,2
32.759377,2
51.41259,2
49.495831,2
61.254391,2
46.384441,2
9.02497,2
45.746181,2
49.700001,2
47.268936,2
42.290588,2
30.517477,2
55.299999,2
64.22728,2
49.266563,2
50.484371,2
43.737499,2
54.073689,2
51.454861,2
47.73333,2
46.610558,2
32.526539,2
30.265301,2
41.111774,2
32.960003,2
39.75618,2
37.79203,2
51.051319,2
34.020519,2
39.758945,2
38.571651,2
43.47123,2
44.835339,2
40.748161,2
26.301764,2
3.146854,2
11.0167,2
52.592781,2
49.049908,2
47.810841,2
45.25,2
41.602348,2
30.832632,2
45.452179,2
34.108341,2
40.712791,2
51.888329,2
33.581959,2
42.485329,2
48.450039,2
42.432781,2
49.646568,2
47.98933,2
42.697681,2
44.151669,2
48.04274,2
42.85146,2
44.9949,2
59.743961,2
49.563641,2
51.923328,2
25.750126,2
44.780029,2
48.755821,2
48.47942,2
48.902016,2
0.5071,2
42.350552,2
62.824959,2
61.36293,2
49.666752,2
41.253571,2
49.94981,2
46.754509,2
38.644699,2
50.91077,2
34.023159,2
35.088802,2
45.288609,2
52.731689,2
24.033705,2
18.816664,2
36.702358,2
41.882778,2
33.515339,2
43.733398,2
57.043598,2
-24.654573,2
49.784981,2
47.558029,2
41.020828,2
-12.79292,2
50.919159,2
44.0,2
45.010521,2
53.25209,2
41.572323,2
39.978458,2
39.111198,2
56.34,2
37.028599,2
48.450699,2
51.664459,2
48.616669,2
51.84034,2
25.416819,2
1.533218,2
40.065632,2
35.401443,2
37.376099,2
51.713329,2
30.21035,2
59.316669,2
37.515442,2
34.090012,2
48.32692,2
50.5,2
59.60437,2
40.620152,2
50.793671,2
43.660877,2
41.141392,2
51.603329,2
47.392891,2
-0.10468,2
59.931026,2
47.565861,2
42.870132,2
50.181999,2
51.949291,2
47.857979,2
41.625938,1
-39.6381,1
46.849152,1
55.770397,1
60.160469,1
46.811279,1
41.008739,1
-27.467649,1
35.694389,1
35.251408,1
37.001904,1
46.127602,1
26.173565,1
43.76667,1
44.662781,1
46.522156,1
49.98473,1
43.061668,1
32.3475,1
45.780308,1
46.4991,1
33.511391,1
41.523537,1
49.350311,1
28.74243,1
33.875359,1
30.41667,1
39.403259,1
49.421612,1
49.45985,1
33.616009,1
55.595417,1
13.75822,1
25.291901,1
62.583328,1
52.900829,1
18.333445,1
47.761669,1
44.40694,1
-27.366734,1
0.9,1
15.70472,1
13.46804,1
53.33672,1
52.964935,1
15.4,1
53.947868,1
20.951017,1
7.13639,1
15.354732,1
33.255791,1
64.072144,1
44.314171,1
49.806499,1
31.46586,1
20.75,1
28.96887,1
23.133104,1
42.4631,1
-29.411053,1
4.414574,1
-7.49944,1
6.17471,1
23.01861,1
7.19882,1
14.58617,1
44.977219,1
64.099998,1
46.307781,1
-1.05,1
18.58182,1
31.200001,1
13.97738,1
43.081242,1
55.4426,1
61.127041,1
-17.799812,1
54.837341,1
38.583328,1
33.600826,1
38.244366,1
39.619999,1
57.981598,1
18.18084,1
-20.264544,1
48.211811,1
11.6508,1
50.67778,1
20.799999,1
27.20245,1
49.654079,1
-8.356,1
40.15876,1
46.375919,1
47.48333,1
60.73806,1
39.355801,1
14.81667,1
48.133331,1
-38.733311,1
40.630001,1
40.500278,1
48.723049,1
35.013611,1
40.80283,1
54.194382,1
52.08831,1
44.033329,1
40.933331,1
18.762779,1
39.875961,1
40.873329,1
38.39056,1
36.945358,1
55.499722,1
25.466669,1
18.48138,1
54.86639,1
54.441799,1
50.264755,1
38.569038,1
52.002499,1
48.633354,1
45.833328,1
47.8097,1
50.125,1
43.310829,1
44.832481,1
48.105042,1
45.734821,1
48.533871,1
47.831242,1
55.65691,1
59.975719,1
-27.460791,1
46.80711,1
10.9267,1
35.189899,1
50.293011,1
43.198391,1
29.874187,1
15.54994,1
33.510487,1
-15.406477,1
56.183331,1
44.071388,1
-38.008221,1
46.866669,1
-6.2074,1
40.653332,1
43.51667,1
53.2859,1
45.893768,1
43.473228,1
54.799999,1
9.31778,1
50.0271,1
-46.400002,1
12.7004,1
50.47411,1
60.020432,1
9.176858,1
10.5,1
10.4667,1
21.316669,1
21.04434,1
44.63002,1
43.632919,1
44.114311,1
48.939999,1
45.864262,1
48.866669,1
49.28669,1
47.592499,1
49.573212,1
48.932869,1
47.216011,1
52.79306,1
1.083333,1
38.566669,1
44.78867,1
13.98333,1
59.218773,1
52.329411,1
17.700001,1
44.0835,1
40.435829,1
51.946671,1
49.20726,1
47.75,1
61.029598,1
62.14056,1
36.541779,1
48.713978,1
49.560799,1
44.780998,1
47.099682,1
53.384998,1
45.433331,1
43.25338,1
43.708099,1
44.78075,1
40.26741,1
27.70516,1
51.298302,1
-34.777309,1
36.193024,1
52.302601,1
19.98333,1
53.540508,1
51.95314,1
55.934639,1
51.229221,1
50.73592,1
50.67831,1
45.733421,1
51.049999,1
49.621681,1
25.392487,1
38.65078,1
58.200001,1
5.86638,1
53.811111,1
26.0625,1
55.56694,1
-20.51667,1
33.773109,1
54.8951,1
51.559952,1
51.684349,1
50.966671,1
51.248268,1
52.573639,1
18.201071,1
56.23333,1
56.26725,1
49.247082,1
56.849998,1
53.216671,1
50.701462,1
52.646919,1
55.116669,1
52.359661,1
50.190571,1
53.822048,1
50.326,1
53.852509,1
50.683521,1
50.4258,1
37.128071,1
46.966129,1
-26.85,1
30.8946,1
34.686642,1
8.73333,1
33.587391,1
19.26667,1
16.51667,1
17.76667,1
26.22361,1
15.16667,1
11.650016,1
12.93333,1
42.017071,1
47.513611,1
50.09713,1
35.283001,1
23.83333,1
25.01384,1
9.93988,1
25.33333,1
19.683331,1
12.71667,1
25.25,1
19.47002,1
15.86667,1
27.183331,1
15.5,1
20.01667,1
10.49598,1
40.83889,1
-26.98333,1
37.184471,1
48.628609,1
23.133329,1
59.92746,1
36.918758,1
14.70802,1
13.76667,1
-25.300659,1
30.91028,1
22.633329,1
48.942879,1
34.816593,1
33.921669,1
35.983002,1
36.117001,1
39.38586,1
-16.499929,1
-38.719765,1
39.07029,1
62.73333,1
55.08392,1
53.230419,1
40.93972,1
37.774261,1
28.633329,1
48.291363,1
56.650002,1
36.838779,1
41.331772,1
36.783642,1
37.741486,1
35.537197,1
59.140541,1
43.498058,1
20.077972,1
50.05146,1
31.036488,1
4.940302,1
41.916828,1
42.165581,1
26.309593,1
42.172287,1
39.575268,1
54.966671,1
25.650003,1
23.85,1
12.82736,1
16.967051,1
62.708359,1
36.267445,1
47.381691,1
54.122299,1
15.37927,1
35.262161,1
40.588669,1
26.557907,1
49.4212,1
18.66667,1
53.031509,1
54.063869,1
52.005306,1
51.80917,1
13.45,1
36.638882,1
16.256111,1
13.84341,1
24.450001,1
-42.40749,1
2.3,1
45.54694,1
-43.633331,1
44.89127,1
59.935501,1
16.716669,1
8.949167,1
40.723209,1
41.394951,1
34.133621,1
37.710247,1
50.37112,1
6.42639,1
-31.38731,1
5.8231,1
-7.36,1
51.86628,1
48.782318,1
43.198261,1
45.021442,1
33.089008,1
40.04282,1
26.017126,1
20.541208,1
-17.82935,1
34.740383,1
44.166672,1
47.450001,1
53.331718,1
51.916916,1
53.28236,1
50.93441,1
50.75185,1
54.36964,1
50.10186,1
52.413792,1
50.301819,1
33.581955,1
32.890411,1
25.85677,1
41.374905,1
45.669495,1
25.901686,1
40.685341,1
51.180492,1
53.296558,1
53.469288,1
49.20512,1
23.883333,1
34.790909,1
23.366667,1
36.065994,1
42.253117,1
34.269669,1
53.900002,1
52.16151,1
48.756065,1
51.88612,1
48.275249,1
47.951969,1
46.853458,1
41.369038,1
30.328445,1
38.881413,1
40.864902,1
32.852528,1
45.35651,1
43.048,1
42.331184,1
40.84169,1
42.32785,1
44.694279,1
39.30611,1
52.551281,1
49.82896,1
52.114716,1
43.047569,1
35.108356,1
28.120001,1
29.341665,1
43.612499,1
22.383329,1
21.686701,1
35.083332,1
26.26667,1
45.799999,1
33.399769,1
27.71722,1
37.928055,1
41.114498,1
35.580715,1
36.79871,1
35.290482,1
41.355652,1
42.799999,1
23.09639,1
45.616669,1
35.580624,1
26.25,1
18.773001,1
29.533331,1
30.20417,1
35.686878,1
30.694326,1
43.090069,1
34.061401,1
41.643661,1
40.726154,1
42.003922,1
39.664719,1
39.31583,1
42.29306,1
31.563999,1
38.409168,1
19.1,1
23.709463,1
41.413971,1
42.218273,1
30.111216,1
29.138321,1
27.49914,1
42.422241,1
40.391617,1
32.48418,1
23.5711,1
29.26778,1
19.5,1
39.816669,1
31.6,1
34.985561,1
36.52977,1
33.018681,1
45.431229,1
48.195824,1
32.856037,1
27.995289,1
46.41655,1
42.905849,1
21.418095,1
26.183096,1
34.236832,1
33.85849,1
40.586121,1
41.607044,1
42.363628,1
32.523197,1
34.063339,1
25.850002,1
42.202682,1
35.39933,1
39.389839,1
37.266666,1
31.16667,1
42.903641,1
35.900558,1
31.865,1
34.106323,1
-9.47833,1
-20.28389,1
49.28297,1
-30.039169,1
45.424438,1
-22.281981,1
-20.62639,1
49.161945,1
-12.971035,1
49.268147,1
52.26989,1
-19.274441,1
39.483231,1
40.798946,1
35.174084,1
-20.442696,1
-22.02944,1
53.529972,1
-24.281389,1
45.500862,1
-7.03306,1
42.297539,1
42.891769,1
32.828968,1
40.558804,1
39.594719,1
41.921211,1
33.961788,1
38.027805,1
31.802649,1
44.154499,1
38.811951,1
45.598549,1
55.336369,1
2.5,1
-15.754444,1
49.281788,1
-8.09056,1
-22.660561,1
45.396278,1
35.488708,1
47.438519,1
32.991562,1
39.838665,1
41.241192,1
46.226189,1
-26.30444,1
40.518681,1
35.6483,1
39.1217,1
39.966419,1
39.484718,1
42.902851,1
31.578419,1
40.654831,1
43.471088,1
46.62162,1
34.155132,1
40.347828,1
37.584099,1
39.471874,1
41.148182,1
35.260571,1
48.425812,1
-11.848056,1
44.900108,1
-9.398532,1
43.729446,1
-29.335279,1
42.926262,1
43.011658,1
48.783409,1
45.510689,1
43.508331,1
-3.110904,1
40.848839,1
33.779999,1
41.435833,1
46.013008,1
33.95496,1
26.708525,1
43.098671,1
39.962589,1
41.8834,1
38.576763,1
40.611061,1
39.183609,1
39.68372,1
37.951485,1
36.134579,1
35.32375,1
-19.582647,1
-22.89389,1
-22.219999,1
-23.620365,1
39.398159,1
38.764801,1
45.557735,1
46.027229,1
-28.66016,1
-21.01111,1
-22.979012,1
-13.255,1
45.285366,1
-4.099935,1
48.683399,1
46.347118,1
37.401245,1
40.75016,1
45.160801,1
39.018929,1
45.250092,1
-19.264999,1
-10.28988,1
45.1334,1
-20.819635,1
53.983471,1
-18.85111,1
-14.10306,1
44.656353,1
41.950001,1
40.495632,1
35.942039,1
37.781734,1
38.805241,1
39.399567,1
41.20821,1
56.753216,1
43.683819,1
43.988098,1
-22.923635,1
28.468155,1
59.379204,1
37.96257,1
41.882999,1
44.16338,1
39.772499,1
42.367962,1
44.466991,1
38.536854,1
25.933254,1
46.489502,1
43.141685,1
50.116402,1
-22.412781,1
44.637348,1
49.31633,1
49.244232,1
-28.778971,1
59.366592,1
44.309189,1
41.74472,1
-25.65506,1
42.546776,1
45.698078,1
40.357029,1
39.84182,1
48.083191,1
46.815235,1
42.271065,1
-26.684429,1
-37.819904,1
-33.848778,1
-38.26667,1
-33.416649,1
40.973209,1
45.630867,1
42.295712,1
-25.87133,1
46.1241,1
38.908695,1
42.093102,1
41.616482,1
38.983253,1
40.921371,1
19.12178,1
40.816509,1
45.701958,1
44.23835,1
44.062939,1
-31.898529,1
-33.37817,1
46.492519,1
46.06472,1
42.57634,1
28.294001,1
40.47031,1
41.858688,1
41.581902,1
40.562088,1
31.505177,1
-7.81667,1
43.783508,1
-7.2467,1
46.051411,1
52.602669,1
-6.8694,1
48.785831,1
59.446621,1
41.49226,1
42.83176,1
45.292591,1
56.199711,1
-26.05139,1
44.27317,1
38.895,1
51.700001,1
48.060471,1
48.022114,1
-7.91306,1
-26.202271,1
45.134239,1
53.119881,1
-23.116781,1
-20.916941,1
38.221203,1
38.047958,1
37.120838,1
42.890591,1
59.514042,1
42.771271,1
41.463409,1
45.778061,1
48.684502,1
58.077389,1
43.777584,1
-7.55611,1
53.0452,1
49.633331,1
